NE,tDate,jobId,sItem,iValue
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd19.max,98
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd19.min,96
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,77
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,91
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd23.min,69
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd22.max,87
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd12.min,84
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,82
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,70
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,94
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd25.min,87
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,90
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd8.max,90
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd23.max,71
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,92
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,81
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd14.min,82
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd22.min,84
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,85
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd2.min,89
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd15.min,94
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd8.min,87
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd21.min,77
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd21.max,79
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd31.min,79
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd24.min,90
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,94
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,88
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd2.max,91
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd29.min,84
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd10.min,81
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd3.max,97
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd6.min,88
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,85
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd3.min,94
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,93
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd26.min,82
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd11.max,85
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd25.max,89
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd17.max,77
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd29.max,87
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,82
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd13.min,83
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,84
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd24.max,93
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd6.max,90
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd31.max,81
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd16.min,93
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd26.max,84
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,83
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,89
CUDB04,2015-09-08 00:15:03,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd1.max,303
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd7.min,328
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd32.max,203
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,367
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd5.min,326
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,250
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd7.max,340
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,410
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd16.max,223
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,496
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd5.max,338
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,330
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd11.min,364
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd10.max,185
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,272
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd17.min,220
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,205
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd30.min,242
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd32.min,196
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,174
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd15.max,335
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd9.max,256
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd18.min,165
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,174
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,198
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd27.max,508
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd30.max,251
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd14.max,209
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,329
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd4.max,179
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd9.min,248
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd4.min,172
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,222
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,166
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd20.max,185
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd18.max,171
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd13.max,365
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd20.min,179
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,217
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd1.min,292
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd27.min,492
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd28.max,224
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,331
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd12.max,128
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd28.min,216
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd19.max,420
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd19.min,406
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,464
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,179
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd23.min,286
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd22.max,210
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd12.min,124
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,180
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,289
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,181
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd25.min,489
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,236
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd8.max,179
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd23.max,296
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,295
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,218
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd14.min,202
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd22.min,203
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,124
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd2.min,234
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd15.min,324
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd8.min,172
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd21.min,460
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd21.max,475
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd31.min,270
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd24.min,178
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,327
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,493
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd2.max,242
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd29.min,514
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd10.min,178
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd3.max,339
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd6.min,278
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,519
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd3.min,327
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,245
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd26.min,229
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd11.max,377
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd25.max,504
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd17.max,227
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd29.max,531
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,204
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd13.min,351
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,354
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd24.max,184
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd6.max,289
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd31.max,279
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd16.min,216
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd26.max,236
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,231
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,281
CUDB04,2015-09-08 17:30:09,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd1.max,277
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.min,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.max,186
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,346
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,308
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,235
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,385
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,204
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,464
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,308
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,346
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,171
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,255
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,230
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,186
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,307
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,235
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.min,157
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,186
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.max,464
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd30.max,230
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd14.max,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,308
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.max,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.min,235
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.min,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,157
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd20.max,170
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.max,157
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd13.max,335
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd20.min,170
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,204
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd1.min,277
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.min,464
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd28.max,206
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd12.max,119
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd28.min,206
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.max,385
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.min,385
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,433
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,168
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd23.min,273
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd22.max,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd12.min,119
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,171
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,273
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,170
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd25.min,460
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd8.max,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd23.max,273
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,277
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,206
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd14.min,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd22.min,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,119
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd2.min,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd15.min,307
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd8.min,164
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd21.min,433
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd21.max,433
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd31.min,255
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd24.min,168
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,307
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,460
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd2.max,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd29.min,486
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd10.min,171
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd3.max,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd6.min,264
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,486
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd3.min,311
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,230
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd26.min,216
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd11.max,346
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd25.max,460
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd17.max,208
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd29.max,486
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,193
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd13.min,335
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,335
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd24.max,168
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd6.max,264
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd31.max,255
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd16.min,204
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd26.max,216
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,216
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,264
CUDB04,2015-09-08 15:15:08,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd1.max,216
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd7.min,235
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd32.max,148
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,265
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,234
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,181
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,240
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,294
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,161
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,352
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,240
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,237
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,263
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,136
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,196
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,161
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,152
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,176
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,145
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,128
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,237
CUDB04,2015-09-08 12:45:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,184
