NE,tDate,jobId,sItem,iValue
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,188
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,185
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd25.min,638
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,165
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd8.max,165
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd23.max,188
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,204
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,186
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd14.min,181
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd22.min,174
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,215
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd2.min,165
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd15.min,220
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd8.min,165
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd21.min,172
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd21.max,172
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd31.min,207
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd24.min,197
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,220
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,638
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd2.max,165
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd29.min,151
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd10.min,156
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd3.max,214
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.min,108
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,151
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd3.min,214
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,257
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.min,3135
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd11.max,194
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd25.max,638
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd17.max,170
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd29.max,151
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,181
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd13.min,205
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,205
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd24.max,197
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.max,108
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd31.max,207
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd16.min,164
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.max,3135
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,3135
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,108
CUDB03,2015-09-08 09:00:07,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd1.max,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd7.min,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd32.max,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,170
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd5.min,176
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd7.max,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,209
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd16.max,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd5.max,176
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,195
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd11.min,170
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd10.max,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,189
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd17.min,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd30.min,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd32.min,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,154
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd15.max,200
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd9.max,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd18.min,80
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd27.max,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd30.max,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd14.max,169
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,176
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd4.max,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd9.min,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd4.min,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,80
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd20.max,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd18.max,80
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd13.max,185
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd20.min,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd1.min,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd27.min,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd28.max,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd12.max,199
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd28.min,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd19.max,209
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd19.min,209
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,180
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd23.min,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd22.max,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd12.min,199
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd25.min,589
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd8.max,154
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd23.max,171
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,186
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,166
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd14.min,169
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd22.min,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,199
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd2.min,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd15.min,200
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd8.min,154
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd21.min,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd21.max,155
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd31.min,189
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd24.min,180
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,200
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,589
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd2.max,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd29.min,140
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd10.min,143
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd3.max,195
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd6.min,110
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,140
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd3.min,195
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,236
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd26.min,2811
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd11.max,170
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd25.max,589
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd17.max,160
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd29.max,140
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,169
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd13.min,185
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,185
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd24.max,180
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd6.max,110
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd31.max,189
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd16.min,150
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd26.max,2811
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,2811
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,110
CUDB03,2015-09-08 09:15:07,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd1.max,195
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd7.min,186
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd32.max,174
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,169
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd5.min,176
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,147
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd7.max,196
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,214
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd16.max,156
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,157
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd5.max,185
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,200
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd11.min,166
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd10.max,149
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,194
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd17.min,160
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,163
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd30.min,236
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd32.min,166
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,158
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd15.max,209
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd9.max,150
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd18.min,80
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,242
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,170
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd27.max,161
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd30.max,261
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd14.max,176
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,180
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd4.max,247
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd9.min,143
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd4.min,236
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,164
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,88
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd20.max,180
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd18.max,101
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd13.max,195
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd20.min,171
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,152
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd1.min,186
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd27.min,155
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd28.max,175
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,191
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd12.max,206
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd28.min,166
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd19.max,221
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd19.min,209
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,159
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,184
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd23.min,171
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd22.max,167
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd12.min,199
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,145
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,175
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,174
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd25.min,589
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,154
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd8.max,160
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd23.max,178
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,191
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,170
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd14.min,169
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd22.min,159
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,203
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd2.min,150
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd15.min,200
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd8.min,154
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd21.min,155
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd21.max,163
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd31.min,189
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd24.min,180
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,205
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,601
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd2.max,157
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd29.min,140
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd10.min,143
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd3.max,204
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd6.min,107
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,142
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd3.min,195
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,243
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd26.min,2811
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd11.max,177
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd25.max,621
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd17.max,168
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd29.max,146
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,173
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd13.min,185
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,190
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd24.max,188
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd6.max,112
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd31.max,199
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd16.min,150
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd26.max,2959
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,2873
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,109
CUDB03,2015-09-08 09:30:07,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd1.max,200
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd7.min,183
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.max,178
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,197
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.min,173
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,153
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd7.max,204
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,215
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd16.max,163
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,163
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.max,192
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,208
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd11.min,163
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd10.max,154
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,201
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd17.min,158
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,169
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd30.min,232
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.min,164
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,162
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd15.max,215
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd9.max,154
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd18.min,72
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,249
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,176
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd27.max,164
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd30.max,249
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd14.max,178
CUDB03,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,191
